15	3	1	uniform	REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
17	3	1	uniform	G000184435	0.17513	0.49551	0.19897946389907734
17	3	1	uniform	G000230895	0.190315	0.40164	0.23752693020204935
17	3	1	uniform	G000230935	0.194502	0.35865	0.23750693020204938
17	3	1	uniform	G000234585	0.191865	0.26401	0.22818693020204936
17	3	1	uniform	G000317305	0.194067	0.33499	0.2379569302020494
17	3	1	uniform	G000328565	0.192554	0.37739	0.23292693020204938
17	3	1	uniform	G000373905	0.194317	0.14338	0.24371693020204935
17	3	1	uniform	G000379865		0.21110693020204938
17	3	1	uniform	G000455165	0.183667	0.45532	0.21038946389907734
17	3	1	uniform	G000455325	0.189166	0.40848	0.21816693020204936
17	3	1	uniform	G000559085	0.191956	0.36658	0.23984693020204936
17	3	1	uniform	G000612825	0.190445	0.41833	0.22267693020204937
17	3	1	uniform	G000613185	0.188413	0.40375	0.21874693020204936
17	3	1	uniform	G000620625	0.191036	0.40423	0.23165693020204936
17	3	1	uniform	G000805385	0.192049	0.38619	0.22623693020204935
17	3	1	uniform	G001005175	0.187496	0.41368	0.20887693020204937
17	3	1	uniform	G001021385	0.195353	0.36304	0.23703693020204936
17	3	1	uniform	G001044235	0.175184	0.52397	0.1923851227814122
17	3	1	uniform	G001044245	0.184277	0.42229	0.20902512278141222
17	3	1	uniform	G001049355	0.1836	0.47839	0.20939946389907732
17	3	1	uniform	G001291445	0.193277	0.33575	0.23062693020204933
17	3	1	uniform	G001307545	0.191847	0.37565	0.22326693020204935
17	3	1	uniform	G001426545	0.195471	0.35994	0.23959693020204942
17	3	1	uniform	G001428895	0.19239	0.40016	0.23071693020204936
17	3	1	uniform	G001494595	0.192071	0.36206	0.22956693020204938
17	3	1	uniform	G001499855	0.188658	0.39441	0.2087069302020494
17	3	1	uniform	G001499915	0.186778	0.40544	0.21415693020204937
17	3	1	uniform	G001570425	0.188863	0.40068	0.22704693020204936
17	3	1	uniform	G001583415	0.180774	0.45325	0.20521693020204937
17	3	1	uniform	G001655245	0.173569	0.52392	0.18856539099892108
17	3	1	exp	REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
17	3	1	exp	G000015005	0.1875	0.4299	0.23214046978201763
17	3	1	exp	G000184435	0.175415	0.49295	0.20002560139877842
17	3	1	exp	G000230895	0.190299	0.40249	0.23750046978201764
17	3	1	exp	G000230935	0.194543	0.35855	0.23748046978201762
17	3	1	exp	G000234585	0.191757	0.26464	0.22816046978201762
17	3	1	exp	G000317305	0.194192	0.33554	0.23793046978201762
17	3	1	exp	G000328565	0.192533	0.37792	0.23290046978201762
17	3	1	exp	G000373905	0.194351	0.14359	0.2436904697820176
17	3	1	exp	G000379865		0.2110804697820176
17	3	1	exp	G000455165	0.183994	0.4522	0.21143560139877843
17	3	1	exp	G000455325	0.189078	0.40944	0.21814046978201762
17	3	1	exp	G000559085	0.191933	0.36637	0.23982046978201765
17	3	1	exp	G000612825	0.190407	0.41903	0.2226504697820176
17	3	1	exp	G000613185	0.188412	0.40465	0.2187204697820176
17	3	1	exp	G000620625	0.191032	0.40473	0.2316304697820176
17	3	1	exp	G000805385	0.191968	0.3873	0.22621046978201764
17	3	1	exp	G001005175	0.187423	0.41414	0.20885046978201763
17	3	1	exp	G001021385	0.195342	0.36318	0.23701046978201762
17	3	1	exp	G001044235	0.175634	0.52116	0.19338531525895025
17	3	1	exp	G001044245	0.184554	0.41979	0.21002531525895024
17	3	1	exp	G001049355	0.184005	0.47507	0.21044560139877838
17	3	1	exp	G001291445	0.193128	0.33574	0.2306004697820176
17	3	1	exp	G001307545	0.191857	0.37675	0.22324046978201761
17	3	1	exp	G001426545	0.19556	0.36044	0.23957046978201763
17	3	1	exp	G001428895	0.192194	0.39997	0.2306904697820176
17	3	1	exp	G001494595	0.192013	0.36215	0.22954046978201761
17	3	1	exp	G001499855	0.188523	0.39493	0.20868046978201765
17	3	1	exp	G001499915	0.18674	0.40688	0.21413046978201764
17	3	1	exp	G001570425	0.188611	0.40095	0.22702046978201762
17	3	1	exp	G001583415	0.180736	0.45388	0.20519046978201766
17	3	1	exp	G001655245	0.174127	0.5208	0.18983110741941106
17	3	2	uniform	REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
17	3	2	uniform	G000015305	0.170537	0.48833	0.1951203677036502
17	3	2	uniform	G000015405	0.185359	0.41231	0.22226838502901183
17	3	2	uniform	G000184435	0.177708	0.43965	0.2048063864734722
17	3	2	uniform	G000230895	0.195659	0.33451	0.24459134116852205
17	3	2	uniform	G000230935	0.194977	0.31914	0.24082209982757918
17	3	2	uniform	G000234585	0.193923	0.23879	0.2352513411685221
17	3	2	uniform	G000266905	0.18249	0.42525	0.20728816280786677
17	3	2	uniform	G000317305	0.19342	0.3208	0.24083740517935395
17	3	2	uniform	G000328565	0.194917	0.33503	0.23999134116852208
17	3	2	uniform	G000373905	0.190376	0.14583	0.22914441505310973
17	3	2	uniform	G000379865		0.21817134116852208
17	3	2	uniform	G000455165	0.187128	0.40221	0.2162163864734722
17	3	2	uniform	G000455325	0.183635	0.42629	0.20359441505310974
17	3	2	uniform	G000559085	0.19474	0.31542	0.24316209982757922
17	3	2	uniform	G000612825	0.183859	0.44965	0.20810441505310973
17	3	2	uniform	G000613185	0.189213	0.38875	0.22162740517935392
17	3	2	uniform	G000620625	0.191842	0.37759	0.23453740517935392
17	3	2	uniform	G000805385	0.18664	0.40464	0.21166441505310973
17	3	2	uniform	G001005175	0.189793	0.36312	0.2159413411685221
17	3	2	uniform	G001021385	0.195158	0.31368	0.24035209982757919
17	3	2	uniform	G001044245	0.185082	0.38152	0.21843818424526804
17	3	2	uniform	G001049355	0.184422	0.43963	0.2152263864734722
17	3	2	uniform	G001291445	0.192111	0.31584	0.23350740517935392
17	3	2	uniform	G001307545	0.186294	0.39624	0.20869441505310973
17	3	2	uniform	G001426545	0.195789	0.34123	0.24247740517935396
17	3	2	uniform	G001428895	0.191241	0.39615	0.23359740517935393
17	3	2	uniform	G001494595	0.191939	0.32749	0.2328820998275792
17	3	2	uniform	G001499855	0.190825	0.33674	0.2157713411685221
17	3	2	uniform	G001499915	0.191467	0.34495	0.22122134116852207
17	3	2	uniform	G001570425	0.187936	0.41411	0.2124744150531097
17	3	2	uniform	G001583415	0.180278	0.42446	0.2122813411685221
17	3	2	exp	REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
17	3	2	exp	G000015305	0.171322	0.48076	0.19729174062897537
17	3	2	exp	G000015405	0.185496	0.4103	0.22285483820538698
17	3	2	exp	G000184435	0.178131	0.43345	0.20662998630259505
17	3	2	exp	G000230895	0.195789	0.33266	0.24508995363438033
17	3	2	exp	G000230935	0.195008	0.31704	0.24112890821034683
17	3	2	exp	G000234585	0.194028	0.23738	0.23574995363438037
17	3	2	exp	G000266905	0.182966	0.42014	0.20887089046643592
17	3	2	exp	G000317305	0.193371	0.31877	0.2411219754075603
17	3	2	exp	G000328565	0.19501	0.33405	0.24048995363438036
17	3	2	exp	G000373905	0.190038	0.14509	0.22853612337568247
17	3	2	exp	G000379865		0.21866995363438035
17	3	2	exp	G000455165	0.187507	0.39663	0.21803998630259502
17	3	2	exp	G000455325	0.18331	0.42776	0.20298612337568245
17	3	2	exp	G000559085	0.194768	0.31366	0.24346890821034683
17	3	2	exp	G000612825	0.183345	0.45114	0.20749612337568246
17	3	2	exp	G000613185	0.189131	0.38738	0.22191197540756027
17	3	2	exp	G000620625	0.191761	0.3764	0.23482197540756028
17	3	2	exp	G000805385	0.186322	0.40663	0.21105612337568247
17	3	2	exp	G001005175	0.189761	0.3611	0.21643995363438037
17	3	2	exp	G001021385	0.195191	0.31175	0.2406589082103468
17	3	2	exp	G001044245	0.185554	0.37684	0.22018328109795593
17	3	2	exp	G001049355	0.184871	0.43355	0.21704998630259503
17	3	2	exp	G001291445	0.192129	0.31521	0.2337919754075603
17	3	2	exp	G001307545	0.185993	0.39797	0.20808612337568244
17	3	2	exp	G001426545	0.195761	0.34021	0.2427619754075603
17	3	2	exp	G001428895	0.191151	0.39391	0.23388197540756034
17	3	2	exp	G001494595	0.191851	0.32566	0.23318890821034682
17	3	2	exp	G001499855	0.190946	0.33518	0.21626995363438034
17	3	2	exp	G001499915	0.191586	0.34301	0.22171995363438035
17	3	2	exp	G001570425	0.187645	0.41524	0.21186612337568245
17	3	2	exp	G001583415	0.1802	0.42297	0.21277995363438038
17	3	3	uniform	REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
17	3	3	uniform	G000015305	0.184743	0.4092	0.22504494784353818
17	3	3	uniform	G000184435	0.185577	0.38035	0.22758494784353817
17	3	3	uniform	G000230895	0.190316	0.38923	0.23185867186942988
17	3	3	uniform	G000230935	0.196248	0.3302	0.24440367472159022
17	3	3	uniform	G000234585	0.193565	0.24274	0.23364230911693232
17	3	3	uniform	G000266905	0.188029	0.40387	0.22374494784353818
17	3	3	uniform	G000317305	0.19611	0.30392	0.24470351585367345
17	3	3	uniform	G000373905	0.194156	0.14059	0.24443463730681578
17	3	3	uniform	G000379865		0.21611452052486033
17	3	3	uniform	G000455165	0.192276	0.35412	0.2389949478435382
17	3	3	uniform	G000455325	0.188532	0.3995	0.2188846373068158
17	3	3	uniform	G000559085	0.194024	0.32942	0.2467436747215902
17	3	3	uniform	G000612825	0.188943	0.41477	0.2233946373068158
17	3	3	uniform	G000613185	0.190351	0.37912	0.22549351585367342
17	3	3	uniform	G000620625	0.19159	0.40461	0.23840351585367342
17	3	3	uniform	G000805385	0.191323	0.3792	0.2269546373068158
17	3	3	uniform	G001005175	0.187935	0.394	0.21388452052486032
17	3	3	uniform	G001021385	0.197033	0.33459	0.24393367472159022
17	3	3	uniform	G001044235	0.186034	0.42271	0.2188649478435382
17	3	3	uniform	G001044245	0.19118	0.34796	0.23550494784353815
17	3	3	uniform	G001049355	0.193191	0.37449	0.23800494784353815
17	3	3	uniform	G001291445	0.194316	0.3169	0.23737351585367344
17	3	3	uniform	G001307545	0.191178	0.36915	0.2239846373068158
17	3	3	uniform	G001426545	0.19698	0.33641	0.24634351585367348
17	3	3	uniform	G001428895	0.194583	0.36821	0.23746351585367342
17	3	3	uniform	G001494595	0.193888	0.33404	0.2364636747215902
17	3	3	uniform	G001499855	0.188388	0.37746	0.21371452052486029
17	3	3	uniform	G001499915	0.187743	0.38528	0.21916452052486032
17	3	3	uniform	G001570425	0.188906	0.39637	0.2277646373068158
17	3	3	uniform	G001583415	0.181918	0.42038	0.21022452052486032
17	3	3	uniform	G001655245	0.18754	0.40828	0.2216649478435382
17	3	3	exp	REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
17	3	3	exp	G000015305	0.183974	0.41697	0.22388216272683995
17	3	3	exp	G000184435	0.1851	0.38815	0.22642216272683996
17	3	3	exp	G000230895	0.189993	0.39464	0.2316119276295862
17	3	3	exp	G000230935	0.196091	0.33421	0.24373183771547874
17	3	3	exp	G000234585	0.193305	0.24621	0.23281634020282002
17	3	3	exp	G000266905	0.187604	0.41092	0.22258216272683992
17	3	3	exp	G000317305	0.195989	0.30758	0.2440660701378793
17	3	3	exp	G000373905	0.194187	0.14205	0.24517800189726252
17	3	3	exp	G000379865		0.21531186864236396
17	3	3	exp	G000455165	0.191621	0.3594	0.23783216272683994
17	3	3	exp	G000455325	0.188894	0.40007	0.2196280018972626
17	3	3	exp	G000559085	0.193668	0.33484	0.24607183771547872
17	3	3	exp	G000612825	0.189391	0.41414	0.22413800189726255
17	3	3	exp	G000613185	0.190164	0.38268	0.22485607013787925
17	3	3	exp	G000620625	0.191515	0.40802	0.23776607013787926
17	3	3	exp	G000805385	0.191592	0.37987	0.22769800189726258
17	3	3	exp	G001005175	0.187845	0.39855	0.21308186864236395
17	3	3	exp	G001021385	0.196857	0.33989	0.2432618377154787
17	3	3	exp	G001044235	0.185527	0.43006	0.21770216272683995
17	3	3	exp	G001044245	0.190898	0.35243	0.23434216272683994
17	3	3	exp	G001049355	0.192835	0.38042	0.23684216272683994
17	3	3	exp	G001291445	0.194399	0.31966	0.23673607013787928
17	3	3	exp	G001307545	0.191573	0.3697	0.22472800189726258
17	3	3	exp	G001426545	0.196698	0.33995	0.24570607013787932
17	3	3	exp	G001428895	0.194413	0.37167	0.23682607013787926
17	3	3	exp	G001494595	0.193748	0.33801	0.2357918377154787
17	3	3	exp	G001499855	0.188235	0.38264	0.21291186864236394
17	3	3	exp	G001499915	0.18718	0.39137	0.21836186864236395
17	3	3	exp	G001570425	0.188736	0.39796	0.22850800189726256
17	3	3	exp	G001583415	0.181733	0.42527	0.20942186864236395
17	3	3	exp	G001655245	0.187106	0.41538	0.22050216272683995
17	3	4	uniform	REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
17	3	4	uniform	G000015005	0.193272	0.35681	0.23529155213308778
17	3	4	uniform	G000015305	0.189749	0.37071	0.21607997758168743
17	3	4	uniform	G000015405	0.194682	0.33137	0.22729769150717016
17	3	4	uniform	G000184435	0.191978	0.33379	0.21861997758168744
17	3	4	uniform	G000230895	0.196454	0.3153	0.23424877029145472
17	3	4	uniform	G000230935	0.200666	0.27584	0.24787532919802413
17	3	4	uniform	G000234585	0.202078	0.1738	0.2370795325463444
17	3	4	uniform	G000266905	0.18846	0.37666	0.21009440880274266
17	3	4	uniform	G000317305	0.200173	0.2798	0.24814929573350558
17	3	4	uniform	G000373905	0.204759	0.06672	0.24224267787254197
17	3	4	uniform	G000379865		0.21950959131819225
17	3	4	uniform	G000455165	0.195382	0.3381	0.23002997758168742
17	3	4	uniform	G000455325	0.190531	0.34702	0.21968964760596946
17	3	4	uniform	G000559085	0.200887	0.27523	0.2502153291980241
17	3	4	uniform	G000613185	0.196874	0.35152	0.22893929573350555
17	3	4	uniform	G000620625	0.196752	0.36651	0.24184929573350555
17	3	4	uniform	G000805385	0.194339	0.33504	0.22775964760596945
17	3	4	uniform	G001005175	0.193076	0.32254	0.2172795913181923
17	3	4	uniform	G001021385	0.200016	0.28414	0.2474053291980241
17	3	4	uniform	G001044235	0.176278	0.4781	0.19590584979281894
17	3	4	uniform	G001049355	0.193514	0.36255	0.2290399775816874
17	3	4	uniform	G001291445	0.197654	0.29404	0.24081929573350558
17	3	4	uniform	G001307545	0.192981	0.32951	0.22478964760596945
17	3	4	uniform	G001426545	0.184465	0.35813	0.2497892957335056
17	3	4	uniform	G001428895	0.199248	0.32541	0.2409092957335056
17	3	4	uniform	G001494595	0.197183	0.27909	0.2399353291980241
17	3	4	uniform	G001499855	0.1923	0.31994	0.2171095913181923
17	3	4	uniform	G001499915	0.195162	0.31618	0.22255959131819225
17	3	4	uniform	G001570425	0.190744	0.37499	0.22557267787254198
17	3	4	uniform	G001583415	0.189236	0.35111	0.2136195913181923
17	3	4	uniform	G001655245	0.189914	0.36514	0.21269997758168746
17	3	4	exp	REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
17	3	4	exp	G000015005	0.194177	0.36356	0.24093311583692045
17	3	4	exp	G000015305	0.188288	0.39904	0.21447163974565203
17	3	4	exp	G000015405	0.193804	0.35108	0.22799811661173183
17	3	4	exp	G000184435	0.19051	0.35943	0.21701163974565202
17	3	4	exp	G000230895	0.195441	0.33648	0.23328558001654573
17	3	4	exp	G000230935	0.200039	0.29489	0.24961528173346745
17	3	4	exp	G000234585	0.200277	0.19202	0.23762947167229745
17	3	4	exp	G000266905	0.186537	0.40492	0.2076453724856023
17	3	4	exp	G000317305	0.2001	0.29915	0.24998406263513095
17	3	4	exp	G000373905	0.205102	0.06934	0.2503612668928794
17	3	4	exp	G000379865		0.21999861852577196
17	3	4	exp	G000455165	0.194014	0.3637	0.22842163974565202
17	3	4	exp	G000455325	0.192711	0.34675	0.2261940220420583
17	3	4	exp	G000559085	0.200355	0.29115	0.25195528173346743
17	3	4	exp	G000613185	0.196557	0.36679	0.2307740626351309
17	3	4	exp	G000620625	0.196499	0.38261	0.24368406263513093
17	3	4	exp	G000805385	0.195992	0.33834	0.23426402204205832
17	3	4	exp	G001005175	0.192008	0.34148	0.21776861852577195
17	3	4	exp	G001021385	0.199645	0.30016	0.24914528173346745
17	3	4	exp	G001044235	0.173732	0.50946	0.19178664453992758
17	3	4	exp	G001049355	0.192257	0.38969	0.22743163974565203
17	3	4	exp	G001291445	0.197686	0.3084	0.2426540626351309
17	3	4	exp	G001307545	0.195645	0.33118	0.2312940220420583
17	3	4	exp	G001426545	0.18517	0.37593	0.25162406263513093
17	3	4	exp	G001428895	0.199078	0.34185	0.24274406263513093
17	3	4	exp	G001494595	0.19739	0.29728	0.24167528173346742
17	3	4	exp	G001499855	0.191632	0.34013	0.21759861852577195
17	3	4	exp	G001499915	0.193982	0.33735	0.22304861852577196
17	3	4	exp	G001570425	0.193313	0.36947	0.2336912668928794
17	3	4	exp	G001583415	0.187888	0.37063	0.21410861852577195
17	3	4	exp	G001655245	0.188667	0.3889	0.21109163974565207
17	3	5	uniform	REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
17	3	5	uniform	G000015005	0.185038	0.44275	0.21234246893658107
17	3	5	uniform	G000015305	0.191742	0.3684	0.22625273882881547
17	3	5	uniform	G000015405	0.189764	0.38042	0.22460273882881548
17	3	5	uniform	G000184435	0.193993	0.34598	0.2287927388288155
17	3	5	uniform	G000230895	0.199327	0.32608	0.24416729423464129
17	3	5	uniform	G000230935	0.192616	0.35635	0.2303238182569557
17	3	5	uniform	G000266905	0.193719	0.36448	0.2249527388288155
17	3	5	uniform	G000317305	0.195542	0.32635	0.23965544957971688
17	3	5	uniform	G000328565	0.197635	0.32822	0.2395672942346413
17	3	5	uniform	G000373905	0.189565	0.12268	0.21901428403365364
17	3	5	uniform	G000379865		0.2177472942346413
17	3	5	uniform	G000455165	0.197915	0.31677	0.24020273882881552
17	3	5	uniform	G000455325	0.148696	0.63383	0.15807064027367748
17	3	5	uniform	G000559085	0.193591	0.34622	0.2326638182569557
17	3	5	uniform	G000612825	0.181019	0.48519	0.1979742840336536
17	3	5	uniform	G000613185	0.188778	0.38623	0.22044544957971682
17	3	5	uniform	G000620625	0.19646	0.36487	0.23335544957971688
17	3	5	uniform	G000805385	0.157334	0.61399	0.16614064027367748
17	3	5	uniform	G001005175	0.191962	0.36222	0.21551729423464128
17	3	5	uniform	G001021385	0.19356	0.35099	0.2298538182569557
17	3	5	uniform	G001044235	0.192492	0.37768	0.22007273882881548
17	3	5	uniform	G001044245	0.194165	0.31855	0.23671273882881547
17	3	5	uniform	G001049355	0.195896	0.33943	0.2392127388288155
17	3	5	uniform	G001291445	0.192377	0.34869	0.23232544957971685
17	3	5	uniform	G001426545	0.19855	0.31604	0.24129544957971688
17	3	5	uniform	G001428895	0.192324	0.38018	0.23241544957971685
17	3	5	uniform	G001499855	0.19323	0.34024	0.21534729423464127
17	3	5	uniform	G001499915	0.195615	0.3341	0.22079729423464128
17	3	5	uniform	G001570425	0.184235	0.44892	0.20234428403365362
17	3	5	uniform	G001583415	0.185986	0.39187	0.21185729423464128
17	3	5	uniform	G001655245	0.190885	0.37029	0.2228727388288155
17	3	5	exp	REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
17	3	5	exp	G000015005	0.18412	0.45162	0.20649376709564482
17	3	5	exp	G000015305	0.192005	0.36093	0.22547545135646396
17	3	5	exp	G000015405	0.190874	0.37343	0.22382545135646398
17	3	5	exp	G000184435	0.194112	0.33881	0.22801545135646398
17	3	5	exp	G000230895	0.199692	0.32041	0.24394101456635756
17	3	5	exp	G000230935	0.194342	0.3359	0.2330484412177081
17	3	5	exp	G000266905	0.194372	0.35686	0.22417545135646397
17	3	5	exp	G000317305	0.195283	0.32104	0.23827315875366095
17	3	5	exp	G000328565	0.197973	0.32341	0.23934101456635756
17	3	5	exp	G000373905	0.18844	0.14159	0.212153269858087
17	3	5	exp	G000379865		0.21752101456635756
17	3	5	exp	G000455165	0.198316	0.31224	0.239425451356464
17	3	5	exp	G000455325	0.143543	0.68341	0.1438647995163557
17	3	5	exp	G000559085	0.195423	0.32803	0.23538844121770808
17	3	5	exp	G000612825	0.179103	0.50418	0.191113269858087
17	3	5	exp	G000613185	0.18884	0.38417	0.2190631587536609
17	3	5	exp	G000620625	0.196246	0.35811	0.2319731587536609
17	3	5	exp	G000805385	0.153192	0.66358	0.1519347995163557
17	3	5	exp	G001005175	0.19331	0.35156	0.21529101456635755
17	3	5	exp	G001021385	0.19528	0.33185	0.23257844121770807
17	3	5	exp	G001044235	0.192695	0.37019	0.21929545135646394
17	3	5	exp	G001044245	0.194726	0.31143	0.23593545135646396
17	3	5	exp	G001049355	0.196356	0.33392	0.23843545135646396
17	3	5	exp	G001291445	0.191937	0.34744	0.2309431587536609
17	3	5	exp	G001426545	0.198641	0.30794	0.2399131587536609
17	3	5	exp	G001428895	0.192212	0.37878	0.2310331587536609
17	3	5	exp	G001499855	0.194199	0.33395	0.21512101456635754
17	3	5	exp	G001499915	0.196246	0.32821	0.22057101456635755
17	3	5	exp	G001570425	0.182956	0.46127	0.195483269858087
17	3	5	exp	G001583415	0.187383	0.38003	0.21163101456635758
17	3	5	exp	G001655245	0.191209	0.36407	0.222095451356464
17	5	1	uniform	REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
17	5	1	uniform	G000015005	0.19428	0.34584	0.2378914205199527
17	5	1	uniform	G000184435	0.184401	0.3756	0.2166576458064263
17	5	1	uniform	G000230895	0.197694	0.32625	0.24766662299272063
17	5	1	uniform	G000230935	0.183954	0.39521	0.21823259422764796
17	5	1	uniform	G000234585	0.198889	0.19429	0.23832662299272062
17	5	1	uniform	G000317305	0.198089	0.27733	0.2419887052831493
17	5	1	uniform	G000328565	0.195991	0.3342	0.24306662299272064
17	5	1	uniform	G000373905	0.199534	0.09759	0.24944142051995274
17	5	1	uniform	G000379865		0.22124662299272063
17	5	1	uniform	G000455165	0.191315	0.3597	0.2280676458064263
17	5	1	uniform	G000455325	0.194362	0.34187	0.22389142051995276
17	5	1	uniform	G000559085	0.173971	0.39728	0.21576990150670253
17	5	1	uniform	G000612825	0.195166	0.35481	0.2284014205199527
17	5	1	uniform	G000613185	0.19398	0.35743	0.22277870528314925
17	5	1	uniform	G000805385	0.196014	0.32869	0.23196142051995272
17	5	1	uniform	G001005175	0.193563	0.33754	0.21901662299272062
17	5	1	uniform	G001044235	0.180807	0.42981	0.20712011698735028
17	5	1	uniform	G001044245	0.189166	0.35648	0.22376011698735027
17	5	1	uniform	G001049355	0.187972	0.38913	0.2270776458064263
17	5	1	uniform	G001291445	0.196969	0.29792	0.23465870528314925
17	5	1	uniform	G001307545	0.195763	0.30952	0.2289914205199527
17	5	1	uniform	G001426545	0.193005	0.34276	0.2346400419236338
17	5	1	uniform	G001428895	0.196373	0.34591	0.23474870528314926
17	5	1	uniform	G001494595	0.190101	0.34595	0.2205084914560997
17	5	1	uniform	G001499855	0.194049	0.31606	0.21884662299272062
17	5	1	uniform	G001499915	0.19548	0.31765	0.22429662299272063
17	5	1	uniform	G001570425	0.195787	0.33694	0.2327714205199527
17	5	1	uniform	G001583415	0.188805	0.36134	0.21535662299272065
17	5	1	uniform	G001655245	0.182097	0.40351	0.2087577088317645
17	5	1	exp	REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
17	5	1	exp	G000015005	0.194678	0.34015	0.23812170439286173
17	5	1	exp	G000184435	0.185352	0.36519	0.21844328187892814
17	5	1	exp	G000230895	0.198133	0.32055	0.24819022342348926
17	5	1	exp	G000230935	0.184267	0.39003	0.21873936059474564
17	5	1	exp	G000234585	0.199265	0.18807	0.23885022342348924
17	5	1	exp	G000317305	0.198511	0.27303	0.24202153947353597
17	5	1	exp	G000328565	0.196241	0.33109	0.24359022342348924
17	5	1	exp	G000373905	0.200104	0.09332	0.24967170439286177
17	5	1	exp	G000379865		0.22177022342348923
17	5	1	exp	G000455165	0.19203	0.35131	0.22985328187892817
17	5	1	exp	G000455325	0.194662	0.33755	0.22412170439286178
17	5	1	exp	G000559085	0.174225	0.39112	0.21632307851105737
17	5	1	exp	G000612825	0.195534	0.35113	0.22863170439286173
17	5	1	exp	G000613185	0.194275	0.35466	0.22281153947353594
17	5	1	exp	G000805385	0.196105	0.32488	0.23219170439286174
17	5	1	exp	G001005175	0.194135	0.33236	0.21954022342348922
17	5	1	exp	G001044235	0.18171	0.4208	0.20877172323621185
17	5	1	exp	G001044245	0.189869	0.35012	0.22541172323621184
17	5	1	exp	G001049355	0.18858	0.38054	0.22886328187892813
17	5	1	exp	G001291445	0.197376	0.29545	0.23469153947353594
17	5	1	exp	G001307545	0.195946	0.30471	0.2292217043928617
17	5	1	exp	G001426545	0.192607	0.34316	0.23362437800397318
17	5	1	exp	G001428895	0.196628	0.34184	0.23478153947353594
17	5	1	exp	G001494595	0.190465	0.33982	0.22091653689140464
17	5	1	exp	G001499855	0.194416	0.31085	0.21937022342348922
17	5	1	exp	G001499915	0.195963	0.31161	0.22482022342348923
17	5	1	exp	G001570425	0.19612	0.33391	0.23300170439286175
17	5	1	exp	G001583415	0.189408	0.35517	0.21588022342348923
17	5	1	exp	G001655245	0.183233	0.39348	0.21082003115257386
17	5	2	uniform	REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
17	5	2	uniform	G000015305	0.178656	0.41356	0.20501529583787198
17	5	2	uniform	G000015405	0.18675	0.38268	0.21896643707265623
17	5	2	uniform	G000184435	0.183195	0.37567	0.21142660568656174
17	5	2	uniform	G000230895	0.194582	0.33369	0.2385392812361917
17	5	2	uniform	G000230935	0.196215	0.29035	0.2370236675323502
17	5	2	uniform	G000234585	0.195043	0.21792	0.22949302830894222
17	5	2	uniform	G000266905	0.186052	0.37909	0.21101138748085382
17	5	2	uniform	G000317305	0.195222	0.29537	0.23705807544229407
17	5	2	uniform	G000328565	0.194211	0.3296	0.23393928123619173
17	5	2	uniform	G000373905	0.193089	0.09447	0.22142696530304318
17	5	2	uniform	G000379865		0.21207265471670747
17	5	2	uniform	G000455165	0.189921	0.35429	0.22283660568656175
17	5	2	uniform	G000455325	0.184304	0.40894	0.1989431516568252
17	5	2	uniform	G000559085	0.196767	0.28553	0.2393636675323502
17	5	2	uniform	G000613185	0.190773	0.36335	0.21784807544229406
17	5	2	uniform	G000620625	0.192978	0.36159	0.23075807544229407
17	5	2	uniform	G000805385	0.187338	0.38852	0.20701315165682518
17	5	2	uniform	G001005175	0.186791	0.36301	0.20929246178679387
17	5	2	uniform	G001021385	0.197371	0.28628	0.2365536675323502
17	5	2	uniform	G001044245	0.18891	0.34348	0.22244093550571345
17	5	2	uniform	G001049355	0.188891	0.38161	0.22184660568656173
17	5	2	uniform	G001291445	0.194623	0.30631	0.22972807544229407
17	5	2	uniform	G001307545	0.186471	0.38575	0.20404315165682518
17	5	2	uniform	G001426545	0.197045	0.31921	0.2386980754422941
17	5	2	uniform	G001428895	0.193494	0.35784	0.22981807544229407
17	5	2	uniform	G001494595	0.193901	0.2993	0.22908366753235018
17	5	2	uniform	G001499915	0.180801	0.36996	0.20331681998330645
17	5	2	uniform	G001570425	0.186031	0.41753	0.2047569653030432
17	5	2	uniform	G001583415	0.180006	0.40552	0.2040751360360214
17	5	2	exp	REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
17	5	2	exp	G000015305	0.178983	0.41129	0.2059027818833867
17	5	2	exp	G000015405	0.186776	0.38235	0.21937425310011893
17	5	2	exp	G000184435	0.183222	0.37385	0.21222035538413442
